Código do Cliente,cod material,b2b_status,volume_hl,valor,data_doc,materialPackaging,brand,brand_desc,material,CEP_cliente
28663752,2710434,True,40.38896200000001,14536.39824,2022-08-22,4.0,72.0,Heineken,Vidro,17032020
21093792,2713512,True,0.5834429999999999,1100.3865600000001,2022-08-22,7.0,17.0,Amstel,Lata,64012066
18048060,2700267,True,0.35595,329.52840000000003,2022-08-22,7.0,12.0,Glacial,Lata,57062643
30539904,2711373,True,0.083328,0.0,2022-08-22,7.0,50.0,FYS,Lata,64004200
27878544,2710446,True,2.29824,2073.67545,2022-08-22,4.0,72.0,Heineken,Vidro,56950971
28663752,2710434,True,113.25341700000001,147339.80352000002,2022-08-22,4.0,72.0,Heineken,Vidro,17032020
14345688,2703486,True,0.013914,29.913030000000003,2022-08-22,4.0,40.0,Baden - Baden,Vidro,66030760
27489360,2709183,True,0.13737599999999997,0.0,2022-08-22,4.0,107.0,Devassa,Vidro,54530108
29596344,2700327,True,0.08135999999999999,605.55975,2022-08-22,4.0,40.0,Baden - Baden,Vidro,68906818
14345688,2711988,True,0.144,318.74388,2022-08-22,4.0,72.0,Heineken,Vidro,66030760
18048060,2710440,True,0.10555199999999999,76.7865,2022-08-22,4.0,72.0,Heineken,Vidro,57062643
21093792,2711988,True,0.439344,336.35909,2022-08-22,4.0,72.0,Heineken,Vidro,64012066
26349684,2713515,True,2.8539000000000003,2091.2109,2022-08-22,7.0,17.0,Amstel,Lata,70344080
24441408,2712579,True,0.06094200000000001,101.4024,2022-08-22,7.0,40.0,Baden - Baden,Lata,17032020
29596344,2708496,True,0.120168,0.0,2022-08-22,4.0,40.0,Baden - Baden,Vidro,68906818
29596344,2713506,False,1.8828,1505.8143999999998,2022-08-22,4.0,17.0,Amstel,Vidro,68906818
27489360,2709183,True,2.525184,1089.3477599999999,2022-08-22,4.0,107.0,Devassa,Vidro,54530108
24441408,2711973,True,0.0273,710.1324,2022-08-22,7.0,72.0,Heineken,Lata,17032020
30539904,2713506,True,0.45748799999999995,286.62167999999997,2022-08-22,4.0,17.0,Amstel,Vidro,64004200
29596344,2710446,True,0.34271999999999997,3042.4384099999997,2022-08-22,4.0,72.0,Heineken,Vidro,68906818
26349684,2709393,True,0.133392,697.65907,2022-08-22,7.0,107.0,Devassa,Lata,70344080
24441408,2710449,True,0.10020000000000001,192.00167999999996,2022-08-22,8.0,72.0,Heineken,Barril,17032020
24441408,2713323,True,0.115542,9.03804,2022-08-22,7.0,40.0,Baden - Baden,Lata,17032020
25538628,2710434,True,19.992218,2727.325,2022-08-22,4.0,72.0,Heineken,Vidro,17032020
24441408,2713353,True,0.118566,66.35244,2022-08-22,7.0,40.0,Baden - Baden,Lata,17032020
24441408,2710440,True,0.17064,341.43693,2022-08-22,4.0,72.0,Heineken,Vidro,17032020
21219372,2713506,True,2.14704,208.50600000000003,2022-08-22,4.0,17.0,Amstel,Vidro,60752360
18048060,2709393,True,3.3117,4420.84,2022-08-22,7.0,107.0,Devassa,Lata,57062643
26349684,2710434,True,0.05340400000000001,315.83241000000004,2022-08-22,4.0,72.0,Heineken,Vidro,70344080
26349684,2709393,True,0.08589000000000001,0.0,2022-08-22,7.0,107.0,Devassa,Lata,70344080
30733116,2710446,True,4.0607999999999995,5090.284799999999,2022-08-22,4.0,72.0,Heineken,Vidro,69099244
24441408,1046175,True,0.09564,11.21736,2022-08-22,2.0,105.0,Bonafont,Pet,17032020
18048060,2709378,True,4.138296,772.679,2022-08-22,7.0,107.0,Devassa,Lata,57062643
20704572,2711988,True,0.121968,232.8776,2022-08-22,4.0,72.0,Heineken,Vidro,77020530
24441408,2711988,True,0.22175999999999998,692.0462500000001,2022-08-22,4.0,72.0,Heineken,Vidro,17032020
18048060,2713515,True,1.5027599999999999,1942.7448,2022-08-22,7.0,17.0,Amstel,Lata,57062643
27489360,2710446,True,0.159984,343.14253,2022-08-22,4.0,72.0,Heineken,Vidro,54530108
24441408,2710269,True,12.0015,2530.7843000000003,2022-08-22,7.0,72.0,Heineken,Lata,17032020
14345688,2710446,True,0.097632,115.81777,2022-08-22,4.0,72.0,Heineken,Vidro,66030760
24441408,1052340,True,0.058968,59.089999999999996,2022-08-22,2.0,105.0,Bonafont,Pet,17032020
14345688,2714226,True,0.0031560000000000004,14.6269,2022-08-22,4.0,40.0,Baden - Baden,Vidro,66030760
30539904,2711379,True,0.048048,0.0,2022-08-22,7.0,50.0,FYS,Lata,64004200
24441408,2701575,True,0.22193500000000002,15.01341,2022-08-22,4.0,97.0,Itubaina,Vidro,17032020
18048060,2710269,True,0.20853,514.5184,2022-08-22,7.0,72.0,Heineken,Lata,57062643
30539904,2710446,True,1.074816,829.67476,2022-08-22,4.0,72.0,Heineken,Vidro,64004200
13426188,2709513,True,0.25811999999999996,0.0,2022-12-22,4.0,107.0,Devassa,Vidro,68906818
18088944,2713512,True,1.118124,1240.6081,2022-12-22,7.0,17.0,Amstel,Lata,68906818
27828336,2710269,True,0.93933,412.96220999999997,2022-12-22,7.0,72.0,Heineken,Lata,14021020
27828336,2710440,True,0.5109119999999999,579.00765,2022-12-22,4.0,72.0,Heineken,Vidro,14021020
27828336,2713515,True,0.48594,660.07748,2022-12-22,7.0,17.0,Amstel,Lata,14021020
27224268,2710446,True,0.3834719999999999,0.0,2022-12-22,4.0,72.0,Heineken,Vidro,73358500
13426188,2712639,True,0.363,132.33276,2022-12-22,4.0,17.0,Amstel,Vidro,68906818
21076056,2712639,True,9.0468,1749.384,2022-12-22,4.0,17.0,Amstel,Vidro,77020530
13426188,2707296,False,0.9336,217.45856,2022-12-22,4.0,33.0,Schin,Vidro,68906818
18088944,2707230,True,0.8941589999999999,309.2818,2022-12-22,7.0,33.0,Schin,Lata,68906818
27224268,2710446,True,7.28352,8198.65935,2022-12-22,4.0,72.0,Heineken,Vidro,73358500
27828336,2711988,True,0.455904,526.15611,2022-12-22,4.0,72.0,Heineken,Vidro,14021020
20416308,2712639,True,0.516,1026.6984,2022-12-22,4.0,17.0,Amstel,Vidro,17032020
21076056,2710269,True,6.629700000000001,6302.103999999999,2022-12-22,7.0,72.0,Heineken,Lata,77020530
26543724,2713506,True,0.191376,769.9845099999999,2022-12-22,4.0,17.0,Amstel,Vidro,64004200
26543724,2710449,True,0.5186000000000001,615.76748,2022-12-22,8.0,72.0,Heineken,Barril,64004200
18088944,2707296,True,0.18984,151.83384999999998,2022-12-22,4.0,33.0,Schin,Vidro,68906818
27828336,2714163,True,0.8471,751.7112,2022-12-22,7.0,72.0,Heineken,Lata,14021020
21076056,2709513,True,6.3888,1713.714,2022-12-22,4.0,107.0,Devassa,Vidro,77020530
18088944,2712639,True,0.2112,28.25965,2022-12-22,4.0,17.0,Amstel,Vidro,68906818
24441408,2708496,True,0.10166399999999999,315.10569000000004,2022-07-11,4.0,40.0,Baden - Baden,Vidro,17032020
19560132,2711988,True,0.15732,135.49071999999998,2022-07-11,4.0,72.0,Heineken,Vidro,54530108
28663752,2710434,True,94.875142,77104.06704,2022-07-11,4.0,72.0,Heineken,Vidro,17032020
28275660,2710269,True,0.35784,1349.6047800000001,2022-07-11,7.0,72.0,Heineken,Lata,88816276
27878544,2708496,True,0.019194,31.14328,2022-07-11,4.0,40.0,Baden - Baden,Vidro,56950971
28275660,2713512,True,0.08546599999999999,35.74134,2022-07-11,7.0,17.0,Amstel,Lata,88816276
28275660,2713515,True,0.654738,0.0,2022-07-11,7.0,17.0,Amstel,Lata,88816276
24441408,2713515,True,0.46368000000000004,370.5828,2022-07-11,7.0,17.0,Amstel,Lata,17032020
27489360,2709183,True,1.7677439999999998,870.42,2022-07-11,4.0,107.0,Devassa,Vidro,54530108
28275660,2709393,True,0.02583,131.1795,2022-07-11,7.0,107.0,Devassa,Lata,88816276
29596344,2711385,True,0.139356,160.95600000000002,2022-07-11,7.0,50.0,FYS,Lata,68906818
19560132,2710434,True,1.075536,1172.46342,2022-07-11,4.0,72.0,Heineken,Vidro,54530108
19560132,2713506,True,0.040440000000000004,174.11073,2022-07-11,4.0,17.0,Amstel,Vidro,54530108
29596344,2709183,True,0.409392,0.0,2022-07-11,4.0,107.0,Devassa,Vidro,68906818
28663752,2710446,True,106.468992,17931.1104,2022-07-11,4.0,72.0,Heineken,Vidro,17032020
30221628,2710446,True,0.374256,335.0655,2022-07-11,4.0,72.0,Heineken,Vidro,56950971
30539904,2710446,True,0.94824,217.26868,2022-07-11,4.0,72.0,Heineken,Vidro,64004200
26349684,2710434,True,0.328008,245.11653,2022-07-11,4.0,72.0,Heineken,Vidro,70344080
19560132,2713506,True,0.07108800000000001,0.0,2022-07-11,4.0,17.0,Amstel,Vidro,54530108
24441408,2713353,True,0.113148,99.03267,2022-07-11,7.0,40.0,Baden - Baden,Lata,17032020
19560132,2711820,False,4.743936,977.6030400000001,2022-07-11,7.0,72.0,Heineken,Lata,54530108
19241664,2709513,True,20.3868,7183.85348,2022-07-11,4.0,107.0,Devassa,Vidro,66030760
26349684,2709393,True,0.54894,411.65432,2022-07-11,7.0,107.0,Devassa,Lata,70344080
28275660,2713515,False,2.36124,1569.6471999999999,2022-07-11,7.0,17.0,Amstel,Lata,88816276
30221628,2710434,True,1.031976,605.05688,2022-07-11,4.0,72.0,Heineken,Vidro,56950971
28275660,2711973,True,0.119448,73.09216,2022-07-11,7.0,72.0,Heineken,Lata,88816276
27489360,2710446,False,0.333792,85.32633999999999,2022-07-11,4.0,72.0,Heineken,Vidro,54530108
19560132,2711820,True,1.3921679999999999,1788.13986,2022-07-11,7.0,72.0,Heineken,Lata,54530108
13021080,2709183,False,1.014336,907.92724,2022-07-11,4.0,107.0,Devassa,Vidro,41340170
21219372,2710434,True,0.161476,521.7254999999999,2022-07-11,4.0,72.0,Heineken,Vidro,60752360
29596344,2713506,True,0.550368,0.0,2022-07-11,4.0,17.0,Amstel,Vidro,68906818
30221628,2711988,True,0.160344,324.47628000000003,2022-07-11,4.0,72.0,Heineken,Vidro,56950971
18048060,2709378,True,1.26518,2979.1792000000005,2022-07-11,7.0,107.0,Devassa,Lata,57062643
30539904,2706963,False,0.11088,70.32090000000001,2022-07-11,7.0,97.0,Itubaina,Lata,64004200
28275660,1041762,True,0.01615,34.01398,2022-07-11,2.0,105.0,Bonafont,Pet,88816276
13021080,2711988,True,0.03276,367.93542,2022-07-11,4.0,72.0,Heineken,Vidro,41340170
27878544,2703486,True,0.018138,5.734960000000001,2022-07-11,4.0,40.0,Baden - Baden,Vidro,56950971
28518780,2710434,True,7.38936,18891.340099999998,2022-07-11,4.0,72.0,Heineken,Vidro,75101491
26349684,2707218,True,0.9408000000000001,50.76592,2022-07-11,7.0,33.0,Schin,Lata,70344080
28518780,2711703,True,0.3408,496.18044000000003,2022-07-11,4.0,65.0,Lagunitas,Vidro,75101491
24441408,1041762,True,0.00847,19.83658,2022-07-11,2.0,105.0,Bonafont,Pet,17032020
19560132,2709183,True,0.26004,57.82175,2022-07-11,4.0,107.0,Devassa,Vidro,54530108
27878544,2713506,True,0.30916799999999994,182.97755,2022-07-11,4.0,17.0,Amstel,Vidro,56950971
29596344,2707233,True,0.133776,0.0,2022-07-11,4.0,33.0,Schin,Vidro,68906818
19560132,2709183,True,0.009024,0.0,2022-07-11,4.0,107.0,Devassa,Vidro,54530108
30221628,2713506,True,0.33206399999999997,362.5497,2022-07-11,4.0,17.0,Amstel,Vidro,56950971
24441408,2710434,False,10.407054,6410.853749999999,2022-07-11,4.0,72.0,Heineken,Vidro,17032020
29596344,2710446,True,1.5088320000000002,4898.55483,2022-07-11,4.0,72.0,Heineken,Vidro,68906818
29596344,2711391,True,0.28791,285.64877,2022-07-11,7.0,50.0,FYS,Lata,68906818
29596344,2710446,True,0.9071999999999999,0.0,2022-07-11,4.0,72.0,Heineken,Vidro,68906818
21219372,2710446,True,0.41054399999999996,56.77161,2022-07-11,4.0,72.0,Heineken,Vidro,60752360
13021080,2709387,True,0.250992,121.80745000000002,2022-07-11,4.0,107.0,Devassa,Vidro,41340170
30221628,1188933,True,0.0,0.0,2022-07-11,0.0,0.0,,,56950971
20704572,2709387,True,0.38627999999999996,658.59858,2022-07-11,4.0,107.0,Devassa,Vidro,77020530
30221628,2710446,True,0.23184,947.69136,2022-07-11,4.0,72.0,Heineken,Vidro,56950971
13021080,2710446,True,1.37592,244.36485000000002,2022-07-11,4.0,72.0,Heineken,Vidro,41340170
24441408,2713512,True,0.340808,177.44884,2022-07-11,7.0,17.0,Amstel,Lata,17032020
19241664,2714043,True,11.34,7078.7678399999995,2022-07-11,4.0,12.0,Glacial,Vidro,66030760
27878544,2710446,True,1.589184,1251.70578,2022-07-11,4.0,72.0,Heineken,Vidro,56950971
28518780,2713893,True,0.205656,383.92896,2022-07-11,4.0,17.0,Amstel,Vidro,75101491
24441408,1046175,True,0.10836,50.265600000000006,2022-07-11,2.0,105.0,Bonafont,Pet,17032020
18048060,2713515,True,2.2915200000000002,1735.9176,2022-07-11,7.0,17.0,Amstel,Lata,57062643
19560132,2710434,False,1.166616,296.99226,2022-07-11,4.0,72.0,Heineken,Vidro,54530108
28275660,2713896,True,0.12528,329.49807,2022-07-11,7.0,17.0,Amstel,Lata,88816276
29596344,2713506,True,0.752544,1279.6602,2022-07-11,4.0,17.0,Amstel,Vidro,68906818
27878544,2710434,True,0.108625,304.42959,2022-07-11,4.0,72.0,Heineken,Vidro,56950971
21219372,2713506,True,1.464768,1361.65392,2022-07-11,4.0,17.0,Amstel,Vidro,60752360
28275660,2713893,True,0.14354999999999998,34.64532,2022-07-11,4.0,17.0,Amstel,Vidro,88816276
29596344,2711391,True,0.167832,115.3539,2022-07-11,7.0,50.0,FYS,Lata,68906818
26281800,2710446,True,0.561024,0.0,2023-07-27,4.0,72.0,Heineken,Vidro,60752360
24200784,2713506,True,0.232704,0.0,2023-07-27,4.0,17.0,Amstel,Vidro,14021020
18088944,2707296,False,0.42767999999999995,421.34908,2023-07-27,4.0,33.0,Schin,Vidro,68906818
18088944,2707230,True,0.9329700000000002,258.95435999999995,2023-07-27,7.0,33.0,Schin,Lata,68906818
24200784,2710446,False,0.298944,0.0,2023-07-27,4.0,72.0,Heineken,Vidro,14021020
26543724,2703486,True,0.046296,174.56,2023-07-27,4.0,40.0,Baden - Baden,Vidro,64004200
24200784,2710434,True,0.23368200000000003,567.56216,2023-07-27,4.0,72.0,Heineken,Vidro,14021020
18088944,2711988,True,0.10850399999999999,369.15312,2023-07-27,4.0,72.0,Heineken,Vidro,68906818
2449428,2711703,True,0.078792,73.32136,2023-07-27,4.0,65.0,Lagunitas,Vidro,68906818
2449428,2711379,False,0.060396,58.0958,2023-07-27,7.0,50.0,FYS,Lata,68906818
2449428,2701086,False,1.023948,1071.9563999999998,2023-07-27,2.0,55.0,Skinka,Pet,68906818
24200784,2713515,True,0.094878,45.90495,2023-07-27,7.0,17.0,Amstel,Lata,14021020
26543724,2710434,True,2.052864,3110.67484,2023-07-27,4.0,72.0,Heineken,Vidro,64004200
26543724,2700327,True,0.016632,86.189,2023-07-27,4.0,40.0,Baden - Baden,Vidro,64004200
24200784,2710446,False,11.00736,1690.4562,2023-07-27,4.0,72.0,Heineken,Vidro,14021020
26281800,2710446,True,11.34432,3323.9085000000005,2023-07-27,4.0,72.0,Heineken,Vidro,60752360
26281800,2713506,True,0.635472,602.42034,2023-07-27,4.0,17.0,Amstel,Vidro,60752360
2449428,2713512,True,4.512002,2678.5175499999996,2023-07-27,7.0,17.0,Amstel,Lata,68906818
26543724,2713506,True,0.30801599999999996,0.0,2023-07-27,4.0,17.0,Amstel,Vidro,64004200
26543724,2710434,True,0.23226,0.0,2023-07-27,4.0,72.0,Heineken,Vidro,64004200
24200784,2713506,True,4.792319999999999,2697.55408,2023-07-27,4.0,17.0,Amstel,Vidro,14021020
21219372,2713506,True,3.570048,2828.61372,2023-07-27,4.0,17.0,Amstel,Vidro,60752360
18088944,2710434,False,0.020224,223.6762,2023-07-27,4.0,72.0,Heineken,Vidro,68906818
18088944,2713896,True,0.06785400000000001,111.09359999999998,2023-07-27,7.0,17.0,Amstel,Lata,68906818
21219372,2710446,True,6.42816,9299.589600000001,2023-07-27,4.0,72.0,Heineken,Vidro,60752360
21219372,2711988,True,0.038592,332.14412999999996,2023-07-27,4.0,72.0,Heineken,Vidro,60752360
18088944,2713893,True,0.19476600000000002,256.35145000000006,2023-07-27,4.0,17.0,Amstel,Vidro,68906818
13426188,2707296,True,1.158,854.1079199999999,2020-03-26,4.0,33.0,Schin,Vidro,68906818
19455504,2707296,False,0.1536,213.87571999999997,2020-03-26,4.0,33.0,Schin,Vidro,69099244
13426188,2707218,True,0.60291,184.7793,2020-03-26,7.0,33.0,Schin,Lata,68906818
19620228,2707233,True,1.12536,389.41135,2024-01-29,4.0,33.0,Schin,Vidro,65065210
28275660,2714856,True,3.9942,2660.1816,2024-01-29,7.0,17.0,Amstel,Lata,88816276
28275660,2713893,True,0.027357,77.76008999999999,2024-01-29,4.0,17.0,Amstel,Vidro,88816276
20350824,2710434,True,0.798532,1553.3317800000002,2024-01-29,4.0,72.0,Heineken,Vidro,73358500
19455504,2707296,True,0.6928799999999999,175.13886000000002,2024-01-29,4.0,33.0,Schin,Vidro,69099244
27878544,2714883,True,0.050568,7.20894,2024-01-29,7.0,72.0,Heineken,Lata,56950971
27878544,2710434,True,0.208244,141.99891000000002,2024-01-29,4.0,72.0,Heineken,Vidro,56950971
21219372,2713506,True,2.9272319999999996,1723.43232,2024-01-29,4.0,17.0,Amstel,Vidro,60752360
12981552,2711988,True,0.139672,151.17010999999997,2024-01-29,4.0,72.0,Heineken,Vidro,89805517
20350824,2713512,True,0.12779200000000002,0.0,2024-01-29,7.0,17.0,Amstel,Lata,73358500
16380564,2710446,True,0.33811199999999997,177.13454000000002,2024-01-29,4.0,72.0,Heineken,Vidro,41340170
14345688,2710434,True,0.05767,172.58745,2024-01-29,4.0,72.0,Heineken,Vidro,66030760
21093792,2711820,True,2.7434399999999997,2370.35025,2024-01-29,7.0,72.0,Heineken,Lata,64012066
21219372,2710434,True,0.43086599999999997,438.11928,2024-01-29,4.0,72.0,Heineken,Vidro,60752360
19620228,2707218,True,0.105882,82.05528000000001,2024-01-29,7.0,33.0,Schin,Lata,65065210
21093792,2711820,True,62.96166399999999,57014.69928,2024-01-29,7.0,72.0,Heineken,Lata,64012066
19620228,2713506,True,0.10454400000000001,0.0,2024-01-29,4.0,17.0,Amstel,Vidro,65065210
16380564,2710446,True,0.161712,439.76534999999996,2024-01-29,4.0,72.0,Heineken,Vidro,41340170
16380564,2713506,True,0.200016,345.7128,2024-01-29,4.0,17.0,Amstel,Vidro,41340170
20350824,2710440,False,0.08603999999999999,14.7701,2024-01-29,4.0,72.0,Heineken,Vidro,73358500
30221628,2713506,True,0.8176319999999999,116.46335999999998,2024-01-29,4.0,17.0,Amstel,Vidro,56950971
19620228,2713506,False,0.481824,620.8097,2024-01-29,4.0,17.0,Amstel,Vidro,65065210
20704572,2709183,True,0.44467199999999996,249.33185000000003,2024-01-29,4.0,107.0,Devassa,Vidro,77020530
27393336,2713893,False,0.111738,171.71252,2024-01-29,4.0,17.0,Amstel,Vidro,88816276
27393336,2715219,True,0.009231999999999999,36.85532,2024-01-29,7.0,17.0,Amstel,Lata,88816276
24312576,2713506,True,2.20464,2220.24,2024-01-29,4.0,17.0,Amstel,Vidro,45656572
18088944,2707218,True,0.86478,197.61006,2024-01-29,7.0,33.0,Schin,Lata,68906818
26543724,2710434,True,6.476976,7983.10128,2024-01-29,4.0,72.0,Heineken,Vidro,64004200
21219372,2710446,True,1.4435999999999998,278.88315,2024-01-29,4.0,72.0,Heineken,Vidro,60752360
19620228,2709183,True,0.45604799999999995,173.44833,2024-01-29,4.0,107.0,Devassa,Vidro,65065210
20704572,2713506,True,2.30688,1792.7458,2024-01-29,4.0,17.0,Amstel,Vidro,77020530
27393336,2711988,True,0.37224799999999997,195.07922000000002,2024-01-29,4.0,72.0,Heineken,Vidro,88816276
28275660,2710422,True,0.9684,1183.76328,2024-01-29,4.0,72.0,Heineken,Vidro,88816276
26349684,2710434,False,1.151568,731.88024,2024-01-29,4.0,72.0,Heineken,Vidro,70344080
20704572,2713506,False,1.845504,1696.4096499999998,2024-01-29,4.0,17.0,Amstel,Vidro,77020530
28275660,2710434,False,0.32472,1065.6408000000001,2024-01-29,4.0,72.0,Heineken,Vidro,88816276
19455504,2707233,True,1.286208,943.5574,2024-01-29,4.0,33.0,Schin,Vidro,69099244
28275660,2714796,True,0.3276,689.31668,2024-01-29,7.0,72.0,Heineken,Lata,88816276
26349684,2714856,True,1.28268,1828.42464,2024-01-29,7.0,17.0,Amstel,Lata,70344080
28275660,2711820,True,0.20731999999999998,594.0558,2024-01-29,7.0,72.0,Heineken,Lata,88816276
19108092,2712339,True,2.972728,1654.8792,2024-01-29,7.0,17.0,Amstel,Lata,65065210
14345688,2710446,True,0.040752,346.84202,2024-01-29,4.0,72.0,Heineken,Vidro,66030760
26349684,2712339,True,2.9475599999999997,247.20588000000004,2024-01-29,7.0,17.0,Amstel,Lata,70344080
29596344,2710434,True,0.43718599999999996,856.98765,2024-01-29,4.0,72.0,Heineken,Vidro,68906818
30221628,2710446,True,2.2716,3058.76886,2024-01-29,4.0,72.0,Heineken,Vidro,56950971
20704572,2707233,True,0.260352,14.12028,2024-01-29,4.0,33.0,Schin,Vidro,77020530
28518780,2710446,True,0.53784,1356.26168,2024-01-29,4.0,72.0,Heineken,Vidro,75101491
16380564,2712339,True,0.482356,428.0926,2024-01-29,7.0,17.0,Amstel,Lata,41340170
26543724,2712339,True,0.069408,0.0,2024-01-29,7.0,17.0,Amstel,Lata,64004200
19620228,2707296,True,0.6189600000000001,276.40319999999997,2024-01-29,4.0,33.0,Schin,Vidro,65065210
28518780,2710434,True,1.5135120000000002,3511.1087,2024-01-29,4.0,72.0,Heineken,Vidro,75101491
12981552,2713323,True,0.07652400000000001,20.231900000000003,2024-01-29,7.0,40.0,Baden - Baden,Lata,89805517
18088944,2707296,False,0.37536,369.07836000000003,2024-01-29,4.0,33.0,Schin,Vidro,68906818
19455504,2707218,True,0.12230400000000001,70.06968,2024-01-29,7.0,33.0,Schin,Lata,69099244
18088944,2707230,True,0.78315,170.92803,2024-01-29,7.0,33.0,Schin,Lata,68906818
20704572,2709183,True,0.036,0.0,2024-01-29,4.0,107.0,Devassa,Vidro,77020530
27878544,2710446,True,0.128016,554.34078,2024-01-29,4.0,72.0,Heineken,Vidro,56950971
18088944,2713893,True,0.021714,58.18758,2024-01-29,4.0,17.0,Amstel,Vidro,68906818
28518780,2713893,True,0.12856800000000002,563.99863,2024-01-29,4.0,17.0,Amstel,Vidro,75101491
29596344,2711988,True,0.223017,117.49657000000002,2024-01-29,4.0,72.0,Heineken,Vidro,68906818
28275660,2710440,True,0.046944,148.4112,2024-01-29,4.0,72.0,Heineken,Vidro,88816276
30221628,2710434,True,0.20097600000000002,320.67862,2024-01-29,4.0,72.0,Heineken,Vidro,56950971
12981552,2710446,True,0.13752,647.63734,2024-01-29,4.0,72.0,Heineken,Vidro,89805517
14345688,2714856,True,2.37384,418.779,2024-01-29,7.0,17.0,Amstel,Lata,66030760
12981552,2710434,True,1.476288,3560.43352,2024-01-29,4.0,72.0,Heineken,Vidro,89805517
19108092,2714856,True,0.9765,2822.1726,2024-01-29,7.0,17.0,Amstel,Lata,65065210
28275660,2714856,True,0.045234,0.0,2024-01-29,7.0,17.0,Amstel,Lata,88816276
20704572,2713506,True,1.5364799999999998,2076.37424,2024-01-29,4.0,17.0,Amstel,Vidro,77020530
21093792,2711820,True,11.347504,5802.243299999999,2024-01-29,7.0,72.0,Heineken,Lata,64012066
